average_rtt,packet_loss,bits_per_second,bu_ratio,retransmits,cpu_host_total,cpu_host_system,bidirectional_duration_ms,src2dst_duration_ms,dst2src_duration_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,traffic_type,traffic_type_numeric
1979.198,22.8,595039.618686,94.04960381314,101,3.833,3.158817,19990,19990,17621,999.5,1370.8397157639508,4545,1999.0,2134.7107532403547,7248,1957.888888888889,1541.5765018678478,4545,high,2
1957.305,13.4,434395.631712,95.65604368288,69,3.840952,3.292142,20021,20021,17471,953.3809523809524,1341.715524103022,4877,1820.090909090909,2011.946940381156,7043,1941.222222222222,1520.528508264296,4877,high,2
1825.63,13.4,433636.580618,95.66363419382,81,3.783009,3.228765,20016,20016,17462,953.1428571428572,1352.4354803728822,5005,1819.636363636364,2025.4726002949176,7112,1940.2222222222224,1543.8438860339618,5005,high,2
1938.108,12.8,678823.0317170001,93.21176968283,141,3.644539,3.117541,20209,20209,17822,1010.4500000000004,1394.8823559146865,4594,2020.9,2161.3020998154484,7289,1980.2222222222224,1576.117839644119,4594,high,2
1716.72,13.2,1042000.210532,89.57999789468,158,4.252839,3.516493,16020,16020,13626,762.8571428571429,1144.0405712086565,4110,1456.3636363636365,1257.8180530368668,4135,1514.0,1395.7179156262198,4136,high,2
1742.1070000000002,15.8,800062.211175,91.99937788825,146,3.847029,3.293311,17705,17705,15315,885.2500000000001,1412.9300230372346,5218,1609.5454545454545,1602.4706152461183,5218,1914.375,2505.195112874729,7326,high,2
1726.328,15.6,755671.5428350002,92.44328457165,125,3.989863,3.422565,14335,14335,11716,716.7500000000001,976.988761180846,3131,1433.5,973.3736578404912,3157,1301.7777777777776,1127.224110123823,3156,high,2
1914.29,14.000000000000002,719176.506387,92.80823493613,98,3.833418,3.2930839999999995,19948,19948,17525,949.904761904762,1326.6729025936238,4591,1813.4545454545453,2079.7633213246336,7266,1947.2222222222224,1488.6705291784494,4591,high,2
1890.903,14.2,640970.84262,93.5902915738,117,3.775957,3.173912,19744,19744,17374,940.190476190476,1383.4001814026053,5194,1794.909090909091,1515.8163117307752,5194,1930.4444444444448,2250.636916025723,7082,high,2
1725.07,12.8,466459.273466,95.33540726534,82,4.870875,4.125005000000002,14987,14987,12316,788.7894736842104,1058.483694250484,3589,1498.6999999999994,1066.2284568619534,3615,1539.5,1190.7489839832504,3614,high,2
1708.785,14.000000000000002,541349.111484,94.58650888516,96,3.96563,3.360499,20208,20208,17740,962.2857142857144,1373.884971271509,5028,1837.090909090909,2090.66565737066,7308,1971.111111111111,1572.925653395961,5028,high,2
1726.425,16.2,415869.401982,95.84130598018,70,4.669004,3.940316,12600,12600,10497,630.0,912.9882687895656,3358,1260.0,970.6777700830144,3384,1166.3333333333333,1110.5502014767276,3383,high,2
1648.6170000000006,15.2,834251.148066,91.65748851934,123,4.0207120000000005,3.409522,14762,14762,12123,702.952380952381,972.2629518906124,3305,1342.0,1007.8408604536728,3331,1347.0,1116.2694567173287,3330,high,2
1867.587,16.8,773814.368911,92.26185631089,134,3.742953,3.208172,17818,17818,15345,937.7894736842104,1461.5843602424266,5344,1781.8000000000006,1632.7364759813504,5344,1918.125,2562.44818414511,7482,high,2
1779.451,17.599999999999994,968422.374123,90.31577625877,146,4.528357,3.798872,16364,16364,13997,779.2380952380953,1180.8942333994992,4231,1487.6363636363635,1306.1337046969788,4256,1555.2222222222226,1447.8758387529106,4256,high,2
1646.152,16.0,417022.365668,95.82977634332,104,3.953619,3.396347,18659,18659,16056,848.1363636363636,1089.1266180032926,3537,1554.9166666666663,1086.176233677602,3537,1784.0000000000002,1671.196128525913,5404,high,2
1709.2720000000006,14.000000000000002,376289.911284,96.23710088716,36,5.233859,4.4978370000000005,13161,13161,11112,626.7142857142858,977.495378140334,3736,1196.4545454545455,1105.6185927919594,3762,1234.6666666666667,1232.3652056107394,3762,high,2
1657.697,14.000000000000002,1047397.995785,89.52602004215,196,4.5314760000000005,3.819151,16217,16217,13806,810.8500000000001,1198.7464186873676,4246,1621.6999999999994,1287.2272569795557,4272,1534.0,1457.5651786455387,4271,high,2
1961.338,15.6,621672.046029,93.78327953971,81,3.735641,3.205649,19945,19945,17585,949.7619047619048,1344.5810464513436,4714,1813.1818181818185,2079.552010322503,7218,1953.888888888889,1525.0322492036396,4714,high,2
1863.25,15.6,635025.40916,93.6497459084,54,3.5411589999999995,2.962014,26631,26631,24264,1268.142857142857,1842.1127078904344,6482,2420.9999999999995,2555.382358865303,8599,2696.0,2647.121549910393,7326,high,2
1922.382,14.6,1073273.457788,89.26726542212,163,3.530579,3.037916,19909,19909,17562,948.047619047619,1344.9910213897515,4402,1809.909090909091,2084.2267849034783,7093,1951.333333333333,1529.1944774946055,4402,high,2
1707.754,14.6,666294.201107,93.33705798893,69,3.928266,3.323126,22228,22228,19858,1169.8947368421052,1937.5194305760267,6839,2020.7272727272727,2224.037503771422,6864,2836.857142857143,4196.566232392519,11999,high,2
1903.72,19.2,598718.659856,94.01281340143998,66,3.900003,3.2939800000000004,22546,22546,20090,1186.6315789473686,1953.9435397997424,6750,2049.6363636363635,2237.653470612788,6775,2870.0,4249.318298268559,12150,high,2
1696.6,17.8,844299.699166,91.55700300834,156,3.939356,3.341964,15736,15736,13271,786.8000000000003,1154.141129744721,4071,1573.6,1232.195529216943,4097,1474.5555555555554,1400.065722663682,4096,high,2
1857.844,16.0,651027.377484,93.48972622515998,178,3.315818,2.8493630000000003,20150,20150,17759,959.5238095238096,1367.0419386049437,4656,1831.818181818181,2140.294877729787,7371,1973.2222222222224,1560.1657586437552,4656,high,2
1865.12,13.8,612024.923965,93.87975076035,85,3.924357,3.294868,19980,19980,17531,998.9999999999995,1361.5624152150774,4647,1998.0,2101.0224495072234,7203,1947.888888888889,1525.8315310384403,4647,high,2
1640.928,15.6,364131.006637,96.35868993363,78,4.439982,3.730362,18274,18274,15649,913.7,1470.2251206067583,5675,1661.2727272727273,1672.7638261816337,5675,1956.125,2480.230256447977,7346,high,2
1879.762,14.2,569941.106697,94.30058893303,103,4.2778160000000005,3.737099,14732,14732,12132,701.5238095238095,969.8762611306464,3300,1339.2727272727273,1004.948962973652,3325,1348.0,1114.0834798164813,3325,high,2
1923.476,16.400000000000002,543682.0207529999,94.56317979247,59,4.957902,4.071103,15732,15732,13144,749.1428571428571,1076.1488412721674,3843,1430.181818181818,1148.143790488092,3869,1460.4444444444446,1273.8535150392204,3868,high,2
1665.814,12.6,778649.468345,92.21350531655,190,3.781969,3.225979,14534,14534,11909,692.0952380952382,953.3171510448086,3192,1321.2727272727277,985.2437354187124,3217,1323.2222222222224,1090.9858818721918,3217,high,2
1913.286,14.2,1625078.049661,83.74921950339002,207,3.768385,3.232171,17718,17718,15318,885.9000000000003,1436.5291101159512,5077,1610.7272727272727,1641.5219213223495,5077,1914.75,2491.323902208279,7075,high,2
1755.106,12.4,512784.974558,94.87215025442,70,4.541068,3.885702,12381,12381,10265,619.05,893.9777151938173,3297,1238.1,947.74861294192,3322,1140.5555555555557,1085.9402735775932,3323,high,2
1731.575,14.8,539811.752756,94.60188247244,112,3.869809,3.278386,19960,19960,17596,950.4761904761904,1336.242029688021,4634,1814.5454545454547,2098.0050697572856,7313,1955.111111111111,1506.3299310280966,4634,high,2
1725.432,16.0,1275439.885435,87.24560114565,231,4.261947,3.689744,16186,16186,13797,770.7619047619047,1161.860572735038,4211,1471.4545454545453,1281.1742554107436,4236,1533.0,1420.9552244880906,4236,high,2
1789.733,17.4,828078.818164,91.71921181836,66,3.806386,3.3648550000000004,20230,20230,17854,963.3333333333336,1423.0408403602944,5311,1839.090909090909,1565.8220495666455,5311,1983.7777777777767,2323.793761168242,7289,high,2
1665.11,18.0,493482.085487,95.06517914513,83,4.449969,3.793346,18312,18312,15738,915.6,1478.112751201057,5627,1664.727272727273,1684.4963099341644,5627,1967.25,2576.023111586651,7588,high,2
1829.517,19.8,325716.462421,96.74283537579,36,5.880619,5.027866,16001,16001,13309,761.952380952381,1188.045599974617,4605,1454.6363636363635,1337.8696702390166,4630,1478.7777777777774,1484.6484245249594,4630,high,2
1722.2179999999994,16.6,1003166.580888,89.96833419112,88,4.012852,3.394279,14321,14321,11647,716.05,973.1792973223596,3111,1432.1,966.1346179492792,3136,1294.111111111111,1119.729034682548,3136,high,2
1890.563,14.8,608166.968093,93.91833031907,96,3.645758,3.095019,19882,19882,17486,946.7619047619048,1327.438130564355,4533,1807.4545454545453,2082.11687297502,7236,1942.888888888889,1494.1641011318372,4533,high,2
1748.058,16.400000000000002,560288.1438579999,94.39711856142,158,3.702341000000001,3.158293,20437,20437,18071,973.1904761904764,1386.395636860114,4658,1857.909090909091,2152.4193111262243,7365,2007.888888888889,1578.712406080066,4658,high,2
1672.044,14.2,547148.41241,94.5285158759,87,3.825318,3.346088,18604,18604,16012,885.9047619047618,1245.6202834235603,4573,1691.2727272727273,1313.998865365499,4573,1779.111111111111,2031.369577676872,6429,high,2
1693.037,15.6,699271.751421,93.00728248579,130,3.666599,3.10315,15138,15138,12570,720.8571428571429,1026.0655576382185,3563,1376.1818181818182,1088.597521417518,3589,1396.666666666667,1208.2928039179908,3589,high,2
1839.961,14.6,614333.49359,93.8566650641,107,3.995163,3.313064,14249,14249,11576,749.9473684210526,974.6878972655932,3064,1424.9,951.1662373692157,3089,1447.0,1061.5965066149863,3090,high,2
1711.085,16.2,720939.669997,92.79060330003,23,5.14876,4.265686,21251,21251,18656,1062.5500000000004,1510.4977734787333,4982,2125.1,2057.857702131569,6645,2072.8888888888887,1748.3304496321946,4982,high,2
1841.594,14.6,675170.121238,93.24829878762,52,4.75969,4.092674,12747,12747,10686,637.3499999999998,932.4314720128232,3462,1274.7,998.6379668773308,3487,1187.3333333333333,1139.139587583541,3487,high,2
1906.382,17.599999999999994,472064.798811,95.27935201189,26,5.351521,4.534993,14538,14538,11977,726.9,1089.0586906034712,4045,1453.8,1185.3671536232514,4070,1330.7777777777776,1342.2094450734744,4070,high,2
2154.13,26.0,380527.964582,96.19472035418,140,2.714347,2.084879,16329,16329,14173,816.45,1300.7742421140456,5018,1632.9,1474.7925993546046,5043,1574.7777777777774,1641.0619106068011,5043,high,2
1801.727,15.2,692333.353142,93.07666646858,146,3.676326,3.132371,15322,15322,12734,729.6190476190477,1053.5176066962752,3738,1392.909090909091,1129.0701886548466,3763,1414.888888888889,1253.0217919537995,3763,high,2
1833.259,11.0,379964.549932,96.20035450068,79,4.0626050000000005,3.402394,17692,17692,15080,931.157894736842,1433.980832940164,5557,1608.3636363636365,1599.5473905281626,5557,2154.285714285714,2514.288283277908,7354,high,2
1880.697,14.2,443669.090788,95.56330909212,65,4.538886,3.776821,12261,12261,10197,583.8571428571429,867.3532317178674,3233,1114.6363636363635,953.8190890024453,3258,1133.0,1065.4068471715395,3258,high,2
1696.1989999999994,14.4,652179.200953,93.47820799046998,208,3.683528,3.22223,15151,15151,12549,721.4761904761906,1029.672453698147,3618,1377.3636363636365,1094.790781174857,3644,1394.333333333333,1214.0669256676092,3643,high,2
1968.237,19.2,759731.781543,92.40268218456998,125,3.549083,3.02707,19826,19826,17480,991.2999999999996,1366.9376877185236,4545,1982.6,2138.23729064646,7250,1942.2222222222224,1544.780144371504,4545,high,2
1929.414,11.4,770150.931539,92.29849068461,78,3.913627,3.373099,17414,17414,14846,916.5263157894736,1442.0442036845184,5569,1741.4,1619.6490840782626,5569,1855.75,2489.667777607515,7408,high,2
1675.717,14.2,578637.626498,94.21362373502,60,4.144871,3.586558,18937,18937,16357,901.7619047619048,1286.9024013017422,4777,1721.5454545454545,1541.717831747195,5353,1817.4444444444448,1485.6908419243146,4777,high,2
1710.948,17.4,447927.332403,95.52072667597,88,4.017692,3.4523839999999995,19044,19044,16607,952.2,1291.1523453672569,4456,1904.4,1779.5077471655536,6059,1845.2222222222224,1446.0469198627147,4456,high,2
1823.758,15.0,412404.205875,95.87595794125,96,3.890897,3.273835,18358,18358,15727,966.2105263157896,1347.570553871232,4891,1835.8,1610.6018060891956,5505,1965.875,1534.0758444185776,4891,high,2
1753.37,13.6,1106137.105194,88.93862894806,24,5.090279,4.228549,21334,21334,18717,1015.9047619047616,1448.705798454673,4575,1939.4545454545453,1529.1171546769308,4575,2079.6666666666665,2240.052733754275,6576,high,2
1790.545,15.8,797962.576629,92.02037423371,210,3.5871160000000004,3.137665,15382,15382,12806,732.4761904761905,1064.6505351075357,3812,1398.3636363636365,1146.2937906773527,3837,1422.888888888889,1272.0938884811576,3837,high,2
1765.431,19.0,1535205.2104719996,84.64794789528001,332,3.757105,3.210989,17624,17624,15238,881.2,1410.2613643539532,5148,1602.1818181818182,1601.5584171788314,5148,1904.75,2485.372162416383,7216,high,2
1828.44,17.4,821893.176182,91.78106823818,74,3.824597,3.2884050000000005,20236,20236,17821,1011.8,1381.3432669154438,4541,2023.6,2136.9902095132666,7247,1980.111111111111,1547.4968048791284,4541,high,2
1816.423,15.6,802394.5988,91.976054012,103,3.716384,3.132146,17715,17715,15299,932.3684210526312,1459.6456271044513,5313,1771.5,1634.7347899073209,5313,1912.375,2559.289574276424,7449,high,2
1694.141,14.2,583850.428193,94.16149571807,50,4.672151,4.04059,12710,12710,10629,605.2380952380953,925.7234956919864,3548,1155.4545454545455,1035.9296659171764,3574,1181.0,1156.4539549848062,3574,high,2
1879.192,20.4,836963.8324859998,91.63036167514,97,3.881919,3.215169,14803,14803,12177,740.1499999999999,1033.0747807548005,3472,1480.2999999999995,1054.3647956102395,3497,1353.0,1213.6277229859245,3497,high,2
1877.208,15.2,614724.959073,93.85275040927,87,3.936487,3.2599,20269,20269,17782,965.1904761904764,1428.8216690352797,5470,1842.6363636363635,1564.7831333911593,5470,1975.7777777777767,2318.786685843362,7340,high,2
1728.521,18.8,610481.986318,93.89518013682,82,4.080831,3.553116,17564,17564,14987,878.2,1404.2572338953316,5541,1596.7272727272727,1593.634217184677,5541,1873.375,2439.87710097397,7325,high,2
357.828,0.0,6599298.331320255,34.007016686797456,524,1.6950146323646835,1.1794767836339863,2561,2561,2198,160.06249999999997,201.4230932639056,646,320.125,222.43036631076893,671,314.0,248.3116321614166,712,low,1
354.477,0.0,6698210.278598143,33.017897214018575,666,1.545932256557906,1.0533464977814375,2531,2531,2175,158.18750000000003,199.2640522020969,644,316.375,221.37230275843325,670,310.7142857142857,247.3174170209303,711,low,1
356.164,0.0,6750724.736907561,32.492752630924386,646,1.5491020272118334,0.9963594046848894,2549,2549,2196,159.3125,201.6669593661788,655,318.625,224.3453571744116,681,313.7142857142857,250.56384035857624,722,low,1
357.112,0.0,6645594.596918868,33.544054030811324,587,1.5323605771896005,1.1471491693844684,2563,2563,2210,160.1875,203.8621163924284,665,320.37500000000006,226.79565220070435,690,315.7142857142857,253.2289571946794,731,low,1
358.142,0.0,6622150.907051769,33.7784909294823,566,1.5293121988600311,1.1938441362660566,2582,2582,2228,161.375,204.243278143166,664,322.75,227.51310794262884,689,318.28571428571433,254.8344000102251,735,low,1
356.71,0.0,6372587.555259889,36.27412444740112,611,1.5503084341101017,1.0038690981149283,2572,2572,2216,160.75,203.3114195841772,657,321.5,225.45826348002544,683,316.5714285714286,252.2986703247146,725,low,1
357.067,0.0,6495137.108753204,35.04862891246796,615,1.504158297490419,0.9779330214984598,2539,2539,2185,158.6875,199.80114072080104,643,317.375,220.86772867811308,668,312.1428571428572,247.1439719215156,709,low,1
357.094,0.0,5816895.07533903,41.83104924660971,866,1.5109995993129588,1.0620736218994402,2533,2533,2177,158.3125,198.9561823618457,640,316.625,220.33412127947864,665,310.99999999999994,247.0546498246896,709,low,1
356.051,0.0,6638312.215403946,33.61687784596053,547,1.573823018802475,1.0681913455310028,2566,2566,2211,160.37500000000003,202.37090535285284,654,320.75,224.741597650025,680,315.8571428571429,251.6793122020088,723,low,1
356.486,0.0,6638759.640413666,33.61240359586334,722,1.5575224465841553,1.1157389667294204,2520,2520,2167,157.49999999999997,198.6588365347319,642,314.99999999999994,220.3010926631356,667,309.5714285714286,246.4561199232412,709,low,1
357.58,0.0,6563705.282402294,34.36294717597707,544,1.5759152681352733,1.1692691304909104,2520,2520,2167,157.49999999999997,197.8565136658381,637,315.0,219.7101987359063,663,309.5714285714286,246.32895156873536,708,low,1
365.541,0.0,6597428.701017652,34.02571298982349,917,1.5747569099134038,1.1889954777819562,2637,2637,2282,164.8125,207.78329055372413,656,329.625,230.02232034553268,681,326.00000000000006,255.23779761887408,724,low,1
356.637,0.0,6744956.831796171,32.55043168203828,445,1.642703863099378,1.180896925940118,2522,2522,2168,157.625,198.03497165904813,639,315.25,220.08164069596668,665,309.7142857142857,246.7810867183803,710,low,1
356.691,0.0,6588154.4477029,34.118455522971004,633,1.5743565946679587,1.0269059768728122,2525,2525,2171,157.81250000000003,198.6622657510312,640,315.625,220.32634075064976,665,310.1428571428572,246.78291983808265,709,low,1
357.673,0.0,6422919.600545385,35.77080399454616,840,1.593565584964692,1.0350349223481814,2528,2528,2174,158.0,199.58356645776223,645,316.0,221.01583653666088,670,310.5714285714286,247.0774892908816,710,low,1
358.723,0.0,6734905.496950464,32.650945030495365,687,1.6077970009768086,1.080096248952646,2590,2590,2228,161.875,205.3701942022421,666,323.75,227.9816721956896,691,318.2857142857143,256.46228721179415,738,low,1
354.342,0.0,6645246.570655784,33.547534293442155,531,1.6827287450352106,1.124575437187615,2524,2524,2171,157.75,198.5744192991635,640,315.5,220.21612760454863,665,310.1428571428572,246.9004040576069,710,low,1
355.839,0.0,6938747.768980271,30.61252231019729,530,1.6456777272414962,0.9168633571042374,2523,2523,2170,157.68750000000003,198.2973251626624,640,315.375,220.36135096699687,666,310.0,246.62927644543743,709,low,1
356.005,0.0,6749091.576229282,32.509084237707185,558,1.6971082451811288,1.155617525384833,2534,2534,2168,158.375,199.6413033417684,642,316.75,221.0008080140368,668,309.7142857142857,246.35862361316163,708,low,1
357.065,0.0,6573047.603908167,34.26952396091832,696,1.635474475584574,1.0672355240779416,2561,2561,2206,160.06250000000003,200.71554291251752,639,320.125,221.64091776694,664,315.1428571428571,247.7165238543368,708,low,1
354.214,0.0,6771949.06416459,32.28050935835411,605,1.6707471505638047,1.1229569223810074,2520,2520,2165,157.49999999999997,198.0080806431899,639,315.0,219.80250875989304,664,309.2857142857143,246.6628699836508,710,low,1
357.14,0.0,6444513.777223115,35.55486222776885,670,1.626837663256165,1.1924591761359171,2521,2521,2168,157.5625,197.5064450425184,636,315.125,219.4007667000538,661,309.7142857142857,246.56960767412403,709,low,1
357.056,0.0,6503170.457515869,34.968295424841315,556,1.6307892446152434,0.9690369144123157,2523,2523,2170,157.6875,198.6986726176096,642,315.375,220.7130894558428,668,309.99999999999994,246.4792080480624,708,low,1
357.055,0.0,6540254.4572009705,34.5974554279903,538,1.658152674791512,1.1537036806748089,2553,2553,2199,159.5625,200.09230161769509,639,319.125,221.3545556018992,665,314.1428571428571,247.39740538347647,708,low,1
356.819,0.0,6328722.801844212,36.71277198155788,768,1.6294645268543035,0.9866377295056288,2550,2550,2196,159.375,200.05628374701607,642,318.75,221.5373235242444,667,313.7142857142857,247.43127954088203,711,low,1
359.409,0.0,6698573.634358747,33.01426365641254,632,1.6380246805405447,1.111080634643906,2589,2589,2218,161.8125,204.90525249490312,658,323.625,226.66207540868285,683,316.85714285714283,253.4064117653883,726,low,1
357.411,0.0,6695471.654340148,33.04528345659851,589,1.697490496573926,1.1399528185191787,2563,2563,2210,160.1875,201.3144203313149,642,320.375,222.3825131229008,668,315.7142857142857,247.86670765131964,708,low,1
354.246,0.0,5741660.46487582,42.583395351241805,731,1.6216774080297152,1.084342572342187,2521,2521,2164,157.5625,198.2284771839472,640,315.125,220.1755387347624,666,309.1428571428571,245.94066260748653,707,low,1
356.778,0.0,6638741.2733145775,33.61258726685422,824,1.674286783423131,1.1467409635509886,2544,2544,2191,158.99999999999997,199.8352654896861,639,318.0,221.005494437194,665,313.00000000000006,246.64279163735287,706,low,1
356.63,0.0,6715989.531109589,32.840104688904106,684,1.659898969996096,1.184749491397325,2523,2523,2169,157.6875,197.69563095829912,635,315.375,219.3340163182303,660,309.85714285714283,246.51398105816,708,low,1
356.007,0.0,6544860.081802752,34.551399181972485,658,1.6465783432043788,1.0159796220141333,2526,2526,2172,157.875,198.85501418537743,642,315.74999999999994,220.8423807670465,668,310.2857142857143,246.9026220231465,710,low,1
356.005,0.0,6863445.646005502,31.36554353994498,645,1.6864767536946754,1.0885500014584577,2521,2521,2168,157.5625,197.2723899417588,635,315.125,219.3740689845933,661,309.7142857142857,246.24764925153045,708,low,1
356.817,0.0,6467690.862163339,35.32309137836661,670,1.6531096310704725,1.2669023775662234,2547,2547,2194,159.18750000000003,200.2772141308142,641,318.375,221.18443338406203,666,313.4285714285714,247.3478368228685,708,low,1
355.66,0.0,6487787.613073737,35.12212386926262,630,1.7190162210380968,1.117947491716193,2535,2535,2182,158.4375,198.278917605142,636,316.875,220.0210623034596,661,311.7142857142857,246.69462518514285,708,low,1
356.792,0.0,6333336.977765144,36.66663022234856,493,1.6643831504477296,1.11348839870036,2522,2522,2169,157.625,198.5621229405716,640,315.25,220.10955064629587,665,309.85714285714283,246.2420412056862,707,low,1
354.057,0.0,6430215.169550832,35.69784830449167,757,1.6456038269336022,1.1107264811210755,2524,2524,2170,157.75,197.7875965103306,637,315.5,219.6984946954088,662,310.0,246.4494539116152,709,low,1
356.315,0.0,6258399.208086309,37.41600791913691,2,1.8374798187442247,1.2627675361205135,2542,2542,2188,158.875,199.05941324137373,637,317.75,220.34048327855817,662,312.57142857142856,247.2359582415532,709,low,1
354.004,0.0,6202334.859658159,37.9766514034184,572,1.6544400063867797,1.1340557435129552,2523,2523,2169,157.68750000000003,199.2254062613501,643,315.375,220.69043444867032,668,309.85714285714283,246.6903785256792,709,low,1
356.818,0.0,6612304.1067909645,33.876958932090346,530,1.699769289165102,1.1850716015724518,2523,2523,2169,157.6875,198.78152789767296,641,315.375,220.3347696444792,666,309.8571428571429,246.57211830174447,709,low,1
355.596,0.0,6523651.341412,34.76348658588,582,1.7238983969516422,1.20523145385036,2522,2522,2168,157.625,197.69433476961348,636,315.25,219.41854980835143,661,309.7142857142857,246.42017929119515,708,low,1
356.499,0.0,6871232.130777399,31.28767869222601,717,1.757691588408256,1.3259489445900183,2574,2574,2221,160.875,202.7628746426064,654,321.75000000000006,225.118857495324,680,317.2857142857143,252.91218125778644,726,low,1
356.2,0.0,6515898.134792493,34.84101865207508,315,1.6739672616025385,1.060201691969073,2514,2514,2160,157.12499999999997,198.0252088329497,639,314.25,219.5630400851395,664,308.57142857142856,245.5516626855112,706,low,1
355.207,0.0,6793212.258116537,32.06787741883463,444,1.682396573329716,1.2502524026787416,2543,2543,2188,158.93749999999997,199.92647606891225,646,317.875,222.2189637657931,671,312.57142857142856,249.34838890119,718,low,1
356.021,0.0,6583518.909577014,34.16481090422985,702,1.6651594292552423,1.236918546627073,2520,2520,2167,157.49999999999997,197.6576164313769,636,315.0,219.1085836487732,661,309.5714285714286,246.3593967782685,708,low,1
353.571,0.0,6339901.221675765,36.60098778324235,37,1.7684259237637414,1.3799911791948176,2526,2526,2171,157.875,199.3873533268012,644,315.75,221.1985210490471,670,310.1428571428571,246.7802183937688,709,low,1
356.705,0.0,6923645.098525744,30.76354901474257,728,1.648161801115794,1.2096821606598558,2512,2512,2159,156.99999999999997,197.82281634499765,639,314.0,219.5130975591206,664,308.42857142857144,245.7619831889228,707,low,1
356.172,0.0,6631783.6298391465,33.68216370160853,708,1.6566146306567786,1.0748413986430152,2524,2524,2171,157.75,198.6298064239101,639,315.5,219.871390979883,664,310.1428571428571,245.94743921647745,706,low,1
353.472,0.0,4708752.696959589,52.91247303040411,804,3.031888963143884,2.2171889762168284,2519,2519,2166,157.4375,198.60546106959563,642,314.87499999999994,220.35195062185664,667,309.42857142857144,245.9734790194918,708,low,1
363.352,0.0,6585769.613749402,34.14230386250598,673,1.7601003942130191,1.128402202118687,2902,2902,2233,181.375,234.7523162825023,661,362.75,257.767752610202,687,319.0,254.12726470543583,729,low,1
356.302,0.0,6715508.487228583,32.844915127714174,596,1.689935913417415,1.1749327278031607,2527,2527,2174,157.93749999999997,199.00099455362863,642,315.875,220.7548333073852,667,310.57142857142856,247.349184449068,711,low,1
354.275,0.0,6666484.225171693,33.335157748283066,659,1.55622246338803,0.8921472535176207,2526,2526,2171,157.875,199.26226436533327,644,315.75,220.9406837010461,669,310.1428571428572,246.510600564106,709,low,1
357.293,0.0,6630221.871203896,33.69778128796105,661,1.6015648720743354,1.0588829824750872,2523,2523,2170,157.68750000000003,198.26067646745616,640,315.375,220.0765694674729,666,310.0,246.6008921313952,709,low,1
356.648,0.0,6949562.175796809,30.50437824203192,637,1.5644950653416043,0.9788628158396532,2521,2521,2168,157.5625,198.342118152785,642,315.125,220.2027880321747,667,309.7142857142857,246.99373425636685,711,low,1
356.941,0.0,6562248.940830718,34.37751059169281,588,1.5469893531505197,1.1474199167850074,2541,2541,2184,158.81250000000003,199.45599974263328,640,317.625,220.6470598036602,665,312.0,247.08837825091385,709,low,1
354.147,0.0,7008186.377246408,29.918136227535925,646,1.6066333281995029,1.1737634016551888,2523,2523,2169,157.68750000000003,198.56475643980733,641,315.375,220.33736308540267,666,309.85714285714283,246.5450794286436,709,low,1
358.803,0.0,6741468.15932587,32.58531840674131,654,1.6232067985477268,1.1752625997114476,2522,2522,2168,157.62500000000003,198.44692825371047,641,315.25,220.28017873348736,666,309.7142857142857,246.62908336590144,709,low,1
354.17,0.0,6649976.075043863,33.500239249561375,598,1.6115758896479728,1.1698885612684218,2525,2525,2171,157.81250000000003,199.1090886088997,644,315.625,220.99187929488653,669,310.1428571428571,247.3529385119089,712,low,1
357.237,0.0,6914823.872154292,30.85176127845708,621,1.6231192977768698,1.1015378812287333,2520,2520,2166,157.5,198.5930512379524,643,315.0,220.55320057916703,668,309.4285714285714,246.5122425241508,710,low,1
362.214,0.0,6721752.603944793,32.78247396055207,706,1.6050618788704352,1.1779235738163325,2579,2579,2168,161.18750000000003,201.7064595726506,638,322.375,222.1073984102543,663,309.7142857142857,246.3890651562513,708,low,1
360.861,0.0,6949913.84639856,30.5008615360144,818,1.6505147628556958,0.980015832473407,2519,2519,2164,157.43750000000003,198.31556292938788,642,314.875,220.07105183813445,667,309.1428571428572,246.82073695392003,711,low,1
358.077,0.0,6435255.446138875,35.64744553861125,813,1.6237819789897243,0.94259980879648,2545,2545,2191,159.0625,199.34976590572327,638,318.125,220.4757437257636,663,313.0,247.21583012959888,708,low,1
354.396,0.0,6480068.863779636,35.19931136220363,865,1.7869155612047252,1.2266388315145091,2528,2528,2169,158.0,199.298101680205,643,316.0,220.8483642683369,668,309.85714285714283,246.48152640135703,708,low,1
357.596,0.0,5131085.218769906,48.68914781230094,664,1.7027020991100217,1.2260055684065003,2542,2542,2189,158.87499999999997,199.38334099584816,638,317.75,220.40595662160703,663,312.7142857142857,247.148210787046,708,low,1
356.077,0.0,6704736.955226682,32.952630447733185,600,1.710405226299254,1.1700762775775893,2549,2549,2195,159.3125,201.76181295445048,655,318.625,224.3428100665841,681,313.57142857142856,250.0905550281452,720,low,1
356.452,0.0,6160997.861750534,38.390021382494666,37,1.8355711613084456,1.2681170063668032,2535,2535,2183,158.43749999999994,198.5171592079637,637,316.875,220.0015827865141,662,311.85714285714283,247.0191818269913,709,low,1
356.443,0.0,6674258.602894402,33.25741397105598,486,1.7312119255914065,1.3552025360482978,2575,2575,2218,160.9375,203.10177046659803,654,321.875,224.95551147472943,679,316.85714285714283,252.32547009198825,724,low,1
